279.0 [Titulo:Lego Movie ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-movie-ps4-7463292; Doc:530 ]
280.0 [Titulo:Lego Movie ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-movie-ps4-7463292.html; Doc:531 ]
281.0 [Titulo:Injustice ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-gods-among-us-ultimate-edition-ps4-7514409; Doc:534 ]
282.0 [Titulo:Injustice ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-gods-among-us-ultimate-edition-ps4-7514409.html; Doc:535 ]
283.0 [Titulo:Skate 3 ; Preco:R$ 116,91; genero:esporte; desenvolvedor:null; Url:https://www.saraiva.com.br/skate-3-ps3-3044046; Doc:538 ]
284.0 [Titulo:Skate 3 ; Preco:R$ 116,91; genero:esporte; desenvolvedor:null; Url:https://www.saraiva.com.br/skate-3-ps3-3044046.html; Doc:539 ]
285.0 [Titulo:Tales Of Zestiria ; Preco:R$ 125,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/tales-of-zestiria-ps3-9205080; Doc:540 ]
286.0 [Titulo:Tales Of Zestiria ; Preco:R$ 125,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/tales-of-zestiria-ps3-9205080.html; Doc:541 ]
287.0 [Titulo:Disney Infinity 2.0 ; Preco:R$ 134,91; ; desenvolvedor:null; Url:https://www.saraiva.com.br/disney-infinity-20-kit-inicial-disney-originals-wii-u-8882394; Doc:554 ]
288.0 [Titulo:Disney Infinity 2.0 ; Preco:R$ 134,91; ; desenvolvedor:null; Url:https://www.saraiva.com.br/disney-infinity-20-kit-inicial-disney-originals-wii-u-8882394.html; Doc:555 ]
289.0 [Titulo:Kromaia Omega ; Preco:R$ 134,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/kromaia-omega-ps4-9220001; Doc:562 ]
290.0 [Titulo:Kromaia Omega ; Preco:R$ 134,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/kromaia-omega-ps4-9220001.html; Doc:563 ]
291.0 [Titulo:Call Of Duty: Modern Warfare 3 ; Preco:R$ 98,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-modern-warfare-3-ps3-3527596; Doc:566 ]
292.0 [Titulo:Call Of Duty: Modern Warfare 3 ; Preco:R$ 98,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-modern-warfare-3-ps3-3527596.html; Doc:567 ]
293.0 [Titulo:Outlast ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/outlast-trinity-ps4-9523460; Doc:568 ]
294.0 [Titulo:Outlast ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/outlast-trinity-ps4-9523460.html; Doc:569 ]
295.0 [Titulo:Life Is Strange ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/life-is-strange-xbox-one-9252741; Doc:572 ]
296.0 [Titulo:Life Is Strange ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/life-is-strange-xbox-one-9252741.html; Doc:573 ]
297.0 [Titulo:Naruto Shippuden Ultimate Ninja Storm 3: Full Burst ; Preco:R$ 125,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/naruto-shippuden-ultimate-ninja-storm-3-full-burst-ps3-5633930; Doc:574 ]
298.0 [Titulo:Naruto Shippuden Ultimate Ninja Storm 3: Full Burst ; Preco:R$ 125,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/naruto-shippuden-ultimate-ninja-storm-3-full-burst-ps3-5633930.html; Doc:575 ]
299.0 [Titulo:Guardi?es da Gal?xia ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/guardioes-da-galaxia-the-telltale-series-ps4-9523611; Doc:580 ]
300.0 [Titulo:Guardi?es da Gal?xia ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/guardioes-da-galaxia-the-telltale-series-ps4-9523611.html; Doc:581 ]
301.0 [Titulo:Outlast ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/outlast-trinity-xbox-one-9523572; Doc:582 ]
302.0 [Titulo:Outlast ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/outlast-trinity-xbox-one-9523572.html; Doc:583 ]
303.0 [Titulo:Dying Light ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/dying-light-the-following-enhanced-edition-xbox-one-9259013; Doc:591 ]
304.0 [Titulo:Dying Light ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/dying-light-the-following-enhanced-edition-xbox-one-9259013.html; Doc:592 ]
305.0 [Titulo:Call Of Duty ; Preco:R$ 107,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-black-ops-iii-gold-edition-ps4-9357851; Doc:599 ]
306.0 [Titulo:Call Of Duty ; Preco:R$ 107,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-black-ops-iii-gold-edition-ps4-9357851.html; Doc:600 ]
307.0 [Titulo:Call Of Duty 4 Modern Warfare ; Preco:R$ 98,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-4-modern-warfare-ps3-1996611; Doc:603 ]
308.0 [Titulo:Call Of Duty 4 Modern Warfare ; Preco:R$ 98,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-4-modern-warfare-ps3-1996611.html; Doc:604 ]
309.0 [Titulo:Lego Star Wars ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-star-wars-o-despertar-da-forca-edicao-deluxe-ps4-9342549; Doc:605 ]
310.0 [Titulo:Lego Star Wars ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-star-wars-o-despertar-da-forca-edicao-deluxe-ps4-9342549.html; Doc:606 ]
311.0 [Titulo:Dragon Age ; Preco:R$ 116,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/dragon-age-inquisition-ps4-8220397; Doc:607 ]
312.0 [Titulo:Dragon Age ; Preco:R$ 116,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/dragon-age-inquisition-ps4-8220397.html; Doc:608 ]
313.0 [Titulo:Titanfall 2 ; Preco:R$ 134,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/titanfall-2-ps4-9380182; Doc:611 ]
314.0 [Titulo:Titanfall 2 ; Preco:R$ 134,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/titanfall-2-ps4-9380182.html; Doc:612 ]
315.0 [Titulo:Mortal Kombat XL ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/mortal-kombat-xl-ps4-9280731; Doc:617 ]
316.0 [Titulo:Mortal Kombat XL ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/mortal-kombat-xl-ps4-9280731.html; Doc:618 ]
317.0 [Titulo:Uncharted 4 ; Preco:R$ 134,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/uncharted-4-a-thiefs-end-ps4-9201668; Doc:621 ]
318.0 [Titulo:Uncharted 4 ; Preco:R$ 134,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/uncharted-4-a-thiefs-end-ps4-9201668.html; Doc:622 ]
319.0 [Titulo:Resident Evil 5 ; Preco:R$ 116,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/resident-evil-5-xbox-one-9346873; Doc:625 ]
320.0 [Titulo:Resident Evil 5 ; Preco:R$ 116,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/resident-evil-5-xbox-one-9346873.html; Doc:626 ]
321.0 [Titulo:Batman Arkham Asylum + Batman Arkham City ; Preco:R$ 107,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/batman-arkham-asylum-batman-arkham-city-ps3-7023006; Doc:627 ]
322.0 [Titulo:Batman Arkham Asylum + Batman Arkham City ; Preco:R$ 107,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/batman-arkham-asylum-batman-arkham-city-ps3-7023006.html; Doc:628 ]
323.0 [Titulo:Resident Evil ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/resident-evil-origins-collection-xbox-one-9251261; Doc:631 ]
324.0 [Titulo:Resident Evil ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/resident-evil-origins-collection-xbox-one-9251261.html; Doc:632 ]
325.0 [Titulo:Dragon Ball Xenoverse 2 ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/dragon-ball-xenoverse-2-xbox-one-9377456; Doc:633 ]
326.0 [Titulo:Dragon Ball Xenoverse 2 ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/dragon-ball-xenoverse-2-xbox-one-9377456.html; Doc:634 ]
327.0 [Titulo:Doom ; Preco:R$ 134,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/doom-xbox-one-9329600; Doc:635 ]
328.0 [Titulo:Doom ; Preco:R$ 134,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/doom-xbox-one-9329600.html; Doc:636 ]
329.0 [Titulo:Injustice: Ultimate Edition ; Preco:R$ 107,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-ultimate-edition-ps3-5837137; Doc:639 ]
330.0 [Titulo:Injustice: Ultimate Edition ; Preco:R$ 107,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-ultimate-edition-ps3-5837137.html; Doc:640 ]
331.0 [Titulo:Fallout 4 ; Preco:R$ 116,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/fallout-4-xbox-one-9013025; Doc:641 ]
332.0 [Titulo:Fallout 4 ; Preco:R$ 116,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/fallout-4-xbox-one-9013025.html; Doc:642 ]
333.0 [Titulo:Battlefield 4 ; Preco:R$ 116,91; genero:esporte; desenvolvedor:null; Url:https://www.saraiva.com.br/battlefield-4-ps4-8123312; Doc:647 ]
334.0 [Titulo:Battlefield 4 ; Preco:R$ 116,91; genero:esporte; desenvolvedor:null; Url:https://www.saraiva.com.br/battlefield-4-ps4-8123312.html; Doc:648 ]
335.0 [Titulo:Terra M?dia ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/terra-media-sombras-de-mordor-goty-ps4-9216212; Doc:649 ]
336.0 [Titulo:Terra M?dia ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/terra-media-sombras-de-mordor-goty-ps4-9216212.html; Doc:650 ]
337.0 [Titulo:The Heavy Rain & Beyond Two Souls Collection ; Preco:R$ 107,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-heavy-rain-beyond-two-souls-collection-ps4-9296762; Doc:651 ]
338.0 [Titulo:The Heavy Rain & Beyond Two Souls Collection ; Preco:R$ 107,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-heavy-rain-beyond-two-souls-collection-ps4-9296762.html; Doc:652 ]
339.0 [Titulo:Deus Ex ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/deus-ex-mankind-divided-ps4-9360400; Doc:655 ]
340.0 [Titulo:Deus Ex ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/deus-ex-mankind-divided-ps4-9360400.html; Doc:656 ]
341.0 [Titulo:Killer Instinct ; Preco:R$ 125,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/killer-instinct-definitive-edition-xbox-one-9369423; Doc:663 ]
342.0 [Titulo:Killer Instinct ; Preco:R$ 125,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/killer-instinct-definitive-edition-xbox-one-9369423.html; Doc:664 ]
343.0 [Titulo:Deus Ex ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/deus-ex-mankind-divided-xbox-one-9360415; Doc:667 ]
344.0 [Titulo:Deus Ex ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/deus-ex-mankind-divided-xbox-one-9360415.html; Doc:668 ]
345.0 [Titulo:Titanfall 2 ; Preco:R$ 134,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/titanfall-2-xbox-one-9380186; Doc:673 ]
346.0 [Titulo:Titanfall 2 ; Preco:R$ 134,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/titanfall-2-xbox-one-9380186.html; Doc:674 ]
347.0 [Titulo:Minecraft ; Preco:R$ 98,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/minecraft-edicao-favorite-packs-xbox-one-9341969; Doc:681 ]
348.0 [Titulo:Minecraft ; Preco:R$ 98,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/minecraft-edicao-favorite-packs-xbox-one-9341969.html; Doc:682 ]
349.0 [Titulo:Minecraft ; Preco:R$ 98,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/index.php/minecraft-edicao-favorite-packs-xbox-one-9341969.html?___store=admin; Doc:683 ]
350.0 [Titulo:Batman ; Preco:R$ 71,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/batman-return-to-arkham-edicao-limitada-ps4-9344803; Doc:688 ]
351.0 [Titulo:Batman ; Preco:R$ 71,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/batman-return-to-arkham-edicao-limitada-ps4-9344803.html; Doc:689 ]
352.0 [Titulo:Mirror's Edge Catalyst ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/mirrors-edge-catalyst-ps4-9320169; Doc:690 ]
353.0 [Titulo:Mirror's Edge Catalyst ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/mirrors-edge-catalyst-ps4-9320169.html; Doc:691 ]
354.0 [Titulo:Mafia III ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/mafia-iii-ps4-9372257; Doc:694 ]
355.0 [Titulo:Mafia III ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/mafia-iii-ps4-9372257.html; Doc:695 ]
356.0 [Titulo:Paragon ; Preco:R$ 134,10; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/paragon-edicao-fundamentos-ps4-9341574; Doc:698 ]
357.0 [Titulo:Paragon ; Preco:R$ 134,10; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/paragon-edicao-fundamentos-ps4-9341574.html; Doc:699 ]
358.0 [Titulo:Mortal Kombat XL ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/mortal-kombat-xl-xbox-one-9280736; Doc:702 ]
359.0 [Titulo:Mortal Kombat XL ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/mortal-kombat-xl-xbox-one-9280736.html; Doc:703 ]
360.0 [Titulo:The Witcher III ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-witcher-iii-wild-hunt-complete-edition-xbox-one-9369461; Doc:710 ]
361.0 [Titulo:The Witcher III ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-witcher-iii-wild-hunt-complete-edition-xbox-one-9369461.html; Doc:711 ]
362.0 [Titulo:Disney Sing It ; Preco:R$ 26,91; genero:Musicais; desenvolvedor:null; Url:https://www.saraiva.com.br/disney-sing-it-pop-hits-ps2-2865901; Doc:712 ]
363.0 [Titulo:Disney Sing It ; Preco:R$ 26,91; genero:Musicais; desenvolvedor:null; Url:https://www.saraiva.com.br/disney-sing-it-pop-hits-ps2-2865901.html; Doc:713 ]
364.0 [Titulo:PC Futebol 2006 ; Preco:R$ 26,91; genero:para PC esporte; desenvolvedor:null; Url:https://www.saraiva.com.br/pc-futebol-2006-cd-rom-1390522; Doc:714 ]
365.0 [Titulo:PC Futebol 2006 ; Preco:R$ 26,91; genero:para PC esporte; desenvolvedor:null; Url:https://www.saraiva.com.br/pc-futebol-2006-cd-rom-1390522.html; Doc:715 ]
366.0 [Titulo:Tropico Pack ; Preco:R$ 17,91; genero:para PC Estrat?gia,Racioc?nio; desenvolvedor:null; Url:https://www.saraiva.com.br/tropico-pack-pc-4086561; Doc:718 ]
367.0 [Titulo:Tropico Pack ; Preco:R$ 17,91; genero:para PC Estrat?gia,Racioc?nio; desenvolvedor:null; Url:https://www.saraiva.com.br/tropico-pack-pc-4086561.html; Doc:719 ]
368.0 [Titulo:Prison Break ; Preco:R$ 89,91; genero:para PC acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/prison-break-the-conspiracy-pc-2882957; Doc:722 ]
369.0 [Titulo:Prison Break ; Preco:R$ 89,91; genero:para PC acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/prison-break-the-conspiracy-pc-2882957.html; Doc:723 ]
370.0 [Titulo:Turma C?smica ; Preco:R$ 35,91; genero:para PC acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/turma-cosmica-estacao-espacial-alexandria-vol-i-pc-3455647; Doc:726 ]
371.0 [Titulo:Turma C?smica ; Preco:R$ 35,91; genero:para PC acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/turma-cosmica-estacao-espacial-alexandria-vol-i-pc-3455647.html; Doc:727 ]
372.0 [Titulo:Turma C?smica ; Preco:R$ 35,91; genero:para PC acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/turma-cosmica-estacao-espacial-alexandria-vol-ii-pc-3455630; Doc:730 ]
373.0 [Titulo:Turma C?smica ; Preco:R$ 35,91; genero:para PC acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/turma-cosmica-estacao-espacial-alexandria-vol-ii-pc-3455630.html; Doc:731 ]
374.0 [Titulo:Turma C?smica ; Preco:R$ 35,91; genero:para PC acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/turma-cosmica-estacao-espacial-alexandria-vol-iii-pc-3544528; Doc:732 ]
375.0 [Titulo:Turma C?smica ; Preco:R$ 35,91; genero:para PC acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/turma-cosmica-estacao-espacial-alexandria-vol-iii-pc-3544528.html; Doc:733 ]
376.0 [Titulo:Turma C?smica ; Preco:R$ 35,91; genero:para PC acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/turma-cosmica-estacao-espacial-alexandria-vol-iv-pc-3544530; Doc:738 ]
377.0 [Titulo:Turma C?smica ; Preco:R$ 35,91; genero:para PC acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/turma-cosmica-estacao-espacial-alexandria-vol-iv-pc-3544530.html; Doc:739 ]
378.0 [Titulo:Mario Tennis Open ; Preco:R$ 71,10; genero:esporte; desenvolvedor:null; Url:https://www.saraiva.com.br/mario-tennis-open-3ds-4057416; Doc:740 ]
379.0 [Titulo:Mario Tennis Open ; Preco:R$ 71,10; genero:esporte; desenvolvedor:null; Url:https://www.saraiva.com.br/mario-tennis-open-3ds-4057416.html; Doc:741 ]
380.0 [Titulo:Resident Evil 4 ; Preco:R$ 89,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/resident-evil-4-remastered-ps4-9362262; Doc:746 ]
381.0 [Titulo:Resident Evil 4 ; Preco:R$ 89,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/resident-evil-4-remastered-ps4-9362262.html; Doc:747 ]
382.0 [Titulo:The Witcher 3 ; Preco:R$ 53,91; genero:para PC RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/the-witcher-3-wild-hunt-blood-wine-pacote-de-expansao-pc-9341976; Doc:748 ]
383.0 [Titulo:The Witcher 3 ; Preco:R$ 53,91; genero:para PC RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/the-witcher-3-wild-hunt-blood-wine-pacote-de-expansao-pc-9341976.html; Doc:749 ]
384.0 [Titulo:Divinity Original Sin ; Preco:R$ 71,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/divinity-original-sin-enhanced-edition-xbox-one-9186662; Doc:750 ]
385.0 [Titulo:Divinity Original Sin ; Preco:R$ 71,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/divinity-original-sin-enhanced-edition-xbox-one-9186662.html; Doc:751 ]
386.0 [Titulo:The Sims 4 ; Preco:R$ 71,91; ; desenvolvedor:null; Url:https://www.saraiva.com.br/the-sims-4-junte-se-a-galera-pc-9148297; Doc:752 ]
387.0 [Titulo:The Sims 4 ; Preco:R$ 71,91; ; desenvolvedor:null; Url:https://www.saraiva.com.br/the-sims-4-junte-se-a-galera-pc-9148297.html; Doc:753 ]
388.0 [Titulo:The Golf Club ; Preco:R$ 89,91; genero:esporte; desenvolvedor:null; Url:https://www.saraiva.com.br/the-golf-club-collectors-edition-ps4-8890642; Doc:754 ]
389.0 [Titulo:The Golf Club ; Preco:R$ 89,91; genero:esporte; desenvolvedor:null; Url:https://www.saraiva.com.br/the-golf-club-collectors-edition-ps4-8890642.html; Doc:755 ]
390.0 [Titulo:The Elder Scrolls? Online ; Preco:R$ 53,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-elder-scrollsr-online-tamriel-unlimitedtm-xbox-one-8883812; Doc:760 ]
391.0 [Titulo:The Elder Scrolls? Online ; Preco:R$ 53,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-elder-scrollsr-online-tamriel-unlimitedtm-xbox-one-8883812.html; Doc:761 ]
392.0 [Titulo:Lego Batman 3 ; Preco:R$ 89,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-batman-3-beyond-gotham-ps4-8208301; Doc:762 ]
393.0 [Titulo:Lego Batman 3 ; Preco:R$ 89,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-batman-3-beyond-gotham-ps4-8208301.html; Doc:763 ]
394.0 [Titulo:Borderlands ; Preco:R$ 53,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/borderlands-the-pre-sequel-ps3-8094608; Doc:766 ]
395.0 [Titulo:Borderlands ; Preco:R$ 53,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/borderlands-the-pre-sequel-ps3-8094608.html; Doc:767 ]
396.0 [Titulo:The Lego Movie Videogame ; Preco:R$ 80,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-lego-movie-videogame-ps3-6833225; Doc:772 ]
397.0 [Titulo:The Lego Movie Videogame ; Preco:R$ 80,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-lego-movie-videogame-ps3-6833225.html; Doc:773 ]
398.0 [Titulo:Dmc ; Preco:R$ 71,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/dmc-devil-may-cry-ps3-4269651; Doc:774 ]
399.0 [Titulo:Dmc ; Preco:R$ 71,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/dmc-devil-may-cry-ps3-4269651.html; Doc:775 ]
400.0 [Titulo:Lego Batman 2: Dc Super Heroes ; Preco:R$ 71,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-batman-2-dc-super-heroes-ps3-4063409; Doc:778 ]
401.0 [Titulo:Lego Batman 2: Dc Super Heroes ; Preco:R$ 71,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-batman-2-dc-super-heroes-ps3-4063409.html; Doc:779 ]
402.0 [Titulo:Batman: Arkham City ; Preco:R$ 62,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/batman-arkham-city-edicao-jogo-do-ano-ps3-4063170; Doc:780 ]
403.0 [Titulo:Batman: Arkham City ; Preco:R$ 62,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/batman-arkham-city-edicao-jogo-do-ano-ps3-4063170.html; Doc:781 ]
404.0 [Titulo:Lego Harry Potter ; Preco:R$ 80,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-harry-potter-anos-1-a-4-ps3-2881762; Doc:786 ]
405.0 [Titulo:Lego Harry Potter ; Preco:R$ 80,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-harry-potter-anos-1-a-4-ps3-2881762.html; Doc:787 ]
406.0 [Titulo:Uncharted 2: Among Thieves ; Preco:R$ 71,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/uncharted-2-among-thieves-ps3-2664503; Doc:790 ]
407.0 [Titulo:Uncharted 2: Among Thieves ; Preco:R$ 71,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/uncharted-2-among-thieves-ps3-2664503.html; Doc:791 ]
408.0 [Titulo:High School Musical ; Preco:R$ 44,91; genero:Musicais; desenvolvedor:null; Url:https://www.saraiva.com.br/high-school-musical-sing-it-importado-ps2-1996758; Doc:792 ]
409.0 [Titulo:High School Musical ; Preco:R$ 44,91; genero:Musicais; desenvolvedor:null; Url:https://www.saraiva.com.br/high-school-musical-sing-it-importado-ps2-1996758.html; Doc:793 ]
410.0 [Titulo:Monster High ; Preco:R$ 53,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/monster-high-o-novo-fantasma-da-escola-ps3-9251391; Doc:794 ]
411.0 [Titulo:Monster High ; Preco:R$ 53,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/monster-high-o-novo-fantasma-da-escola-ps3-9251391.html; Doc:795 ]
412.0 [Titulo:Dragon Age ; Preco:R$ 89,10; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/dragon-age-inquisition-ps3-8220377; Doc:798 ]
413.0 [Titulo:Dragon Age ; Preco:R$ 89,10; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/dragon-age-inquisition-ps3-8220377.html; Doc:799 ]
